tensor_name,bits,torch_equal,mae,rmse,max_error,mean_relative_error,cosine_similarity,num_elements
model.layers.21.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.22.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.22.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.22.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.22.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.22.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.22.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.22.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.22.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.22.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.22.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.22.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.22.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.22.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.22.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.23.self_attn.q_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,4194304
model.layers.23.self_attn.k_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.23.self_attn.v_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.23.self_attn.o_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.23.self_attn.q_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.23.self_attn.k_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.23.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.23.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.23.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.23.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.23.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
lm_head.weight,16,True,0.0,0.0,0.0,0.0,1.0,254279680
model.embed_tokens.weight,16,True,0.0,0.0,0.0,0.0,1.0,254279680
model.layers.0.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.0.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.0.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.0.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.0.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.0.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.0.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.0.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.0.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.0.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.0.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.0.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.0.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.0.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.1.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.1.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.1.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.1.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.1.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.1.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.1.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.1.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.1.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.1.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.1.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.1.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.1.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.1.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.2.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.2.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.2.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.2.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.2.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.2.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.2.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.2.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.2.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.2.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.2.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.2.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.2.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.2.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.3.self_attn.q_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,4194304
model.layers.3.self_attn.k_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.3.self_attn.v_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,524288
model.layers.3.self_attn.o_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.3.self_attn.q_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.3.self_attn.k_norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,256
model.layers.3.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.3.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.3.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.3.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.3.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.4.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.4.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.4.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.4.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.4.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.4.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.4.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.4.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.4.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.4.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.4.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.4.mlp.down_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.4.input_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.4.post_attention_layernorm.weight,16,True,0.0,0.0,0.0,0.0,1.0,1024
model.layers.5.linear_attn.dt_bias,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.5.linear_attn.A_log,16,True,0.0,0.0,0.0,0.0,1.0,16
model.layers.5.linear_attn.conv1d.weight,16,True,0.0,0.0,0.0,0.0,1.0,24576
model.layers.5.linear_attn.norm.weight,16,True,0.0,0.0,0.0,0.0,1.0,128
model.layers.5.linear_attn.out_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.5.linear_attn.in_proj_qkv.weight,16,True,0.0,0.0,0.0,0.0,1.0,6291456
model.layers.5.linear_attn.in_proj_z.weight,16,True,0.0,0.0,0.0,0.0,1.0,2097152
model.layers.5.linear_attn.in_proj_b.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.5.linear_attn.in_proj_a.weight,16,True,0.0,0.0,0.0,0.0,1.0,16384
model.layers.5.mlp.gate_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
model.layers.5.mlp.up_proj.weight,16,True,0.0,0.0,0.0,0.0,1.0,3670016
